chat_id,baseline/test,agent_name,promise_to_pay,promise_amount
xk2KXT3,test,Cam Woods,0,N/A
I53T99evK3,test,Cece Turner,1,791.944
W27OYjuHMh,test,Bryan Murphy,0,N/A
9x4340Z,test,Cam Woods,0,N/A
N8q081t49M,test,Cece Turner,0,N/A
POdbHRH,test,Cam Woods,1,457.48
065u75hW34,test,Cam Woods,1,652.368
5ttWwxzpJ0,test,Bryan Murphy,0,N/A
51mL12ex11,test,Cece Turner,0,N/A
4MZ9A5I,test,Bryan Murphy,1,584.24
Rhuzxj7,test,Cam Woods,1,443.2
MdS4szZ,test,Bryan Murphy,1,1098.45
0c2zLZH,test,Bryan Murphy,1,536.952
KDqOQveU29,test,Cece Turner,0,N/A
IKV48d9,test,Cece Turner,1,879.08
cIq2YfR,test,Cam Woods,1,435.23
JmmD4CU,test,Cece Turner,1,678.424
UzfR2Oj9YS,test,Bryan Murphy,1,712.496
oj82zgN,test,Cam Woods,0,N/A
Ys2hP50,test,Bryan Murphy,1,819.72
CICtzC0,test,Cece Turner,1,799.53
J1oslA7,test,Bryan Murphy,1,104.416
w8jCT7B,test,Cece Turner,0,N/A
ecQahiY,test,Bryan Murphy,0,N/A
a0WnV04,test,Cam Woods,1,258.448
6L60Rx7,test,Cece Turner,0,N/A
L690w2Z,test,Bryan Murphy,0,N/A
64pI92o1Hg,test,Cece Turner,0,N/A
s3V4f02,test,Cece Turner,0,N/A
045ET1F,test,Cam Woods,0,N/A
UwiW160,test,Cece Turner,1,33.192
Vi9AiE1,test,Cece Turner,0,N/A
Nf8pg7G,test,Cece Turner,1,833.968
ALcHuDrPrQ,test,Cam Woods,0,N/A
ltO47RI,test,Cece Turner,0,N/A
y5h5c2B,test,Bryan Murphy,0,N/A
pfR5NKgR3H,test,Cece Turner,0,N/A
aOpg6IysUn,test,Cam Woods,1,422.856
h2l61nC,test,Cece Turner,0,N/A
2645E2oiER,test,Cece Turner,0,N/A
Ck0BWE3,test,Cece Turner,1,921.24
Xe8u3KnUJE,test,Bryan Murphy,0,N/A
4pzBYoz1BU,test,Cam Woods,0,N/A
UQc96YxHfq,test,Bryan Murphy,0,N/A
9pQT2rS,test,Cece Turner,0,N/A
s8SYwOS,test,Bryan Murphy,1,32.15
4hUIJsh24n,test,Bryan Murphy,0,N/A
J16u27hEeG,test,Bryan Murphy,0,N/A
O3HVMOE,test,Cam Woods,0,N/A
B769IczbWr,test,Bryan Murphy,0,N/A
8Z3WA36,test,Bryan Murphy,0,N/A
Vvi8cqn0Eh,test,Cece Turner,1,645.48
zE6vxdP,test,Cam Woods,0,N/A
By3gSsepHI,test,Bryan Murphy,0,N/A
DN74056,test,Cam Woods,0,N/A
0b9m16Z,test,Cece Turner,1,4.36
LKOGyJE,test,Cam Woods,1,611.97
cO6M3I2,test,Bryan Murphy,0,N/A
V4lovffA7W,test,Bryan Murphy,1,714.904
EiRrr4h74C,test,Cam Woods,1,305.78
m98185b9D7,test,Cece Turner,1,433.56
MwK60KZ,test,Bryan Murphy,0,N/A
aq0Ho9Y,test,Cam Woods,0,N/A
48bkS1laZ5,test,Cam Woods,0,N/A
BiGomGI,test,Cece Turner,0,N/A
hLYFwgjs99,test,Cece Turner,0,N/A
9H0SNT1,test,Bryan Murphy,0,N/A
rvtd4dpwuw,test,Cam Woods,1,835.592
iyqbaFU,test,Cece Turner,1,777.416
i0ibUFmJwN,test,Bryan Murphy,1,617.6
YF0or77,test,Cece Turner,0,N/A
rTcYp6zTR7,test,Cece Turner,1,273.888
nqnOT43,test,Bryan Murphy,1,487.88
jSx4I4mA70,test,Cece Turner,0,N/A
yj92aoa9qU,test,Bryan Murphy,1,724.72
M94VykT,test,Cam Woods,0,N/A
9P1352E,test,Cam Woods,0,N/A
iE8XBV8,test,Bryan Murphy,1,746.504
0544udss8Y,test,Cam Woods,1,393.83
WnU5LrdKGF,test,Cam Woods,0,N/A
3p7I5yoR5q,test,Bryan Murphy,1,459.512
xisGokcrNl,test,Bryan Murphy,1,951.6
7yl90dH,test,Cam Woods,1,906.664
7sDL9qo4Yf,test,Cam Woods,1,365.904
Y6WBspR,test,Cece Turner,0,N/A
XRKcj2qxks,test,Cece Turner,0,N/A
H0FpV8K,test,Cece Turner,1,126.34
L1nOVn2,test,Cece Turner,0,N/A
fvGFJdL,test,Cam Woods,1,525.448
4mcL7zH,test,Bryan Murphy,0,N/A
W6I627xLyb,test,Cam Woods,0,N/A
E5GxI2rTfd,test,Cam Woods,1,212.76
RdU468we97,test,Cam Woods,1,21.352
8Ut75TgM1h,test,Cam Woods,1,253.55
1CFk3ZY,test,Bryan Murphy,0,N/A
77nluoT,test,Bryan Murphy,0,N/A
JW9EWpH,test,Cece Turner,0,N/A
8DU156W,test,Cam Woods,1,486.552
4E2ZLWj5tR,test,Bryan Murphy,1,440.52
46T89JlE3g,test,Bryan Murphy,1,236.37
17e14oofZ0,test,Cece Turner,1,890.37
3Ah1i9oyN3,test,Cam Woods,0,N/A
DG1VWkE,test,Bryan Murphy,0,N/A
HB1o2lbW6v,test,Cece Turner,1,830.64
fNnyDD2,test,Cam Woods,0,N/A
7QWaG96,test,Bryan Murphy,1,790.71
ObId5WJ,test,Cam Woods,0,N/A
5AS4570,test,Bryan Murphy,0,N/A
Fl3BoFrtAJ,test,Cam Woods,1,296.928
c8vg6qu06r,test,Bryan Murphy,0,N/A
76wf4yik6U,test,Cece Turner,1,1049.84
U6SRFW7,test,Bryan Murphy,0,N/A
V30Mo9I,test,Cece Turner,1,794.488
69Dwmjezie,test,Cam Woods,1,169.968
PmB5w3E,test,Cece Turner,1,787.728
CC342z8,test,Cam Woods,1,912.528
6BYS0TA,test,Bryan Murphy,0,N/A
WpalqsS,test,Cam Woods,1,595.952
meOOcldCgG,test,Cam Woods,0,N/A
x1if3Ryzn6,test,Cece Turner,0,N/A
0N5cWfF,test,Bryan Murphy,0,N/A
2wbN52nWcw,test,Cece Turner,0,N/A
HSs2YS1,test,Cece Turner,0,N/A
5gUMmxK,test,Cam Woods,1,702.71
MUT58i8,test,Cece Turner,1,475.888
85N2p5O,test,Cece Turner,0,N/A
4h3dfr9,test,Cam Woods,0,N/A
Run07gbu3S,test,Cam Woods,1,468.856
76oF8paLm4,test,Bryan Murphy,1,800.256
TBGDRMQ,test,Cam Woods,1,331.2
HB0koSY,test,Bryan Murphy,0,N/A
D9i4l0B,test,Bryan Murphy,1,590.504
3vFs5Gho9K,test,Cece Turner,0,N/A
zO0jFRm2gX,test,Cece Turner,0,N/A
Ff8TNxbOlX,test,Bryan Murphy,1,84.728
10D4NRJ,test,Bryan Murphy,1,442.34
vleM82M,test,Bryan Murphy,1,92.52
F85l45cxQ3,test,Bryan Murphy,1,657.24
gXqK97D,test,Cece Turner,1,639.68
q3BEZgpnuw,test,Cece Turner,1,356.392
7l5kFOqVN4,test,Cece Turner,0,N/A
Lql1cj1,test,Bryan Murphy,0,N/A
pM3469M,test,Cam Woods,0,N/A
Gw0ZWMhc5c,test,Bryan Murphy,0,N/A
JrmU20T,test,Cam Woods,0,N/A
cPrKmy5,test,Cam Woods,1,542.368
l051CF6,test,Bryan Murphy,1,213.784
85s7FziVW2,test,Bryan Murphy,1,655.776
K76Vq2o13y,test,Cece Turner,0,N/A
g6okL3u8jo,test,Cam Woods,0,N/A
4288dysbsy,test,Cam Woods,0,N/A
l99HMyxGoi,test,Cam Woods,0,N/A
en5dVurDB1,test,Cam Woods,1,392.704
45B0Zd4,test,Bryan Murphy,0,N/A
HQtlQu0,test,Bryan Murphy,0,N/A
5VwEbBB,test,Bryan Murphy,1,863.33
1o00f3V,test,Cece Turner,1,393.312
sNnAI85,test,Cece Turner,0,N/A
tMaGwsF,test,Cece Turner,0,N/A
bjKmOT4,test,Cam Woods,0,N/A
i4Qt3Xj11j,test,Cece Turner,1,387.176
9Q01kiJ,test,Cece Turner,0,N/A
ErwALH5,test,Bryan Murphy,0,N/A
3S75RqR,test,Bryan Murphy,1,836.864
44204U3,test,Cece Turner,0,N/A
b9H7iG8,test,Bryan Murphy,1,376.6
LPj371dWl6,test,Bryan Murphy,1,1040.48
QgPVt33,test,Cece Turner,1,254.36
QpLm6N2,test,Bryan Murphy,1,335.352
Y5PRGY4,test,Cece Turner,0,N/A
nQnt99M,test,Bryan Murphy,1,605.336
koq07bH,test,Cam Woods,1,392.664
Tv7VMqsR59,test,Cece Turner,0,N/A
34kn09jZNy,test,Cece Turner,1,420.42
npWzANt252,test,Bryan Murphy,0,N/A
c5WsFGD,test,Cam Woods,0,N/A
ZMb61u8,test,Cece Turner,1,45.816
408ewHR,test,Cam Woods,1,1058.64
YdHROlx1Br,test,Cam Woods,0,N/A
Bb39H4I,test,Cece Turner,0,N/A
uIAJWj3,test,Cam Woods,1,358.008
642QPsfUi5,test,Cam Woods,0,N/A
5lUcVHI,test,Cam Woods,1,729.928
15gdGpW,test,Cece Turner,0,N/A
b6PbSvaiIc,test,Cece Turner,0,N/A
sEbr841,test,Cece Turner,0,N/A
TV1qFI8,test,Cam Woods,1,833.352
s0I5gQC,test,Cam Woods,1,1041.16
NZSWI6ypti,test,Cece Turner,0,N/A
3TwlST3,test,Cam Woods,0,N/A
3uMFw23,test,Cece Turner,1,585.44
apFDuk4,test,Cam Woods,1,39.32
g951B8x0tT,test,Bryan Murphy,1,902.16
0M8Lu52,test,Cece Turner,0,N/A
GE3OC68,test,Cam Woods,1,520.84
d9bDp9E,test,Cam Woods,0,N/A
00l8a1uds1,test,Cam Woods,1,244.384
fvF9686,test,Cam Woods,0,N/A
MZMWEgv5BZ,test,Cece Turner,0,N/A
Yl8ACFU,test,Bryan Murphy,1,705.7
9zxYgBhGBJ,test,Bryan Murphy,1,878.792
z5746mG,test,Cece Turner,0,N/A
2L9GA4e2F9,test,Bryan Murphy,1,741.82
3T0469B,test,Cam Woods,0,N/A
fraRsOcX6R,test,Cece Turner,0,N/A
P9XU8HW,test,Bryan Murphy,0,N/A
41UT9V9,test,Bryan Murphy,0,N/A
Q5cZg5A,test,Cam Woods,1,78.832
MuJYj0x2e8,test,Cam Woods,0,N/A
GkaFjqy2Q5,test,Cece Turner,0,N/A
cPm44NvhF9,test,Cece Turner,1,124.95
tS8gM7hk09,test,Cece Turner,1,683.768
Qv88J43,test,Bryan Murphy,0,N/A
Nw47J0lw26,test,Bryan Murphy,0,N/A
Lnhq3khkbH,test,Cece Turner,1,309.096
FL2dLV0,test,Cam Woods,0,N/A
t1W5868,test,Cece Turner,0,N/A
47osCkK,test,Cece Turner,0,N/A
TfXvxW5,test,Bryan Murphy,0,N/A
W50ema8,test,Cam Woods,0,N/A
3uiA0BK,test,Bryan Murphy,1,295.048
2nLUPE3,test,Cece Turner,0,N/A
nxPyfH9,test,Cece Turner,1,732.54
wLa5rpsWi0,test,Cece Turner,0,N/A
7p7JpiM,test,Cam Woods,0,N/A
HHc26NpK0B,test,Cece Turner,0,N/A
eBA33D0,test,Cece Turner,0,N/A
Jm4rbuG,test,Cam Woods,0,N/A
M3JZIYpDy1,test,Bryan Murphy,1,667.73
QexIzUctq9,test,Cece Turner,0,N/A
BMXQ3Z7,test,Cece Turner,0,N/A
n5jVoWrdWG,test,Cam Woods,1,470.552
M128qn8,test,Cam Woods,0,N/A
XLVLvq0,test,Cece Turner,1,830.808
ASi8lFcUUF,test,Cece Turner,1,600.448
y09gUr5,test,Bryan Murphy,0,N/A
C5goE2S,test,Bryan Murphy,0,N/A
6U3fbTM,test,Bryan Murphy,0,N/A
Rl8RgGkD5h,test,Cam Woods,0,N/A
9q5Os6P,test,Cam Woods,1,40.448
57CibvhfvA,test,Bryan Murphy,0,N/A
bQ3d6Xr91K,test,Bryan Murphy,0,N/A
ZvOV5isb3J,test,Cece Turner,0,N/A
Q41rr6gOVz,test,Cam Woods,0,N/A
r7tkTrqwv1,test,Bryan Murphy,1,1004.82
y8FgC52,test,Cam Woods,1,264.408
6943t02,test,Cam Woods,0,N/A
BEoCM29,test,Bryan Murphy,1,18.544
ZxOKmHlTgd,test,Cam Woods,1,96.584
5X76pQS,test,Cece Turner,0,N/A
v0g2RYv2bc,test,Cam Woods,0,N/A
42s81h3,test,Cam Woods,0,N/A
tRg6Lju7jQ,test,Cam Woods,0,N/A
W7Zm5wsvBJ,test,Cam Woods,0,N/A
Z275VMm4k9,test,Cam Woods,0,N/A
U250x5qS56,test,Cece Turner,1,822.816
9D40cGY,test,Cam Woods,0,N/A
nA9zN1Z,test,Cam Woods,1,179.8
9pTc7k2,test,Cece Turner,0,N/A
7u1l1VH,test,Cam Woods,0,N/A
y23Sf8S,test,Cece Turner,0,N/A
ls79ktT,test,Cece Turner,1,392.03
cUO0BtdX2z,test,Bryan Murphy,0,N/A
B3lmi6P,test,Cam Woods,1,265.816
Wl7m19E,test,Cam Woods,1,427.04
5SZJkP7,test,Bryan Murphy,0,N/A
tKO4L3J,test,Cam Woods,0,N/A
86vAu65,test,Cece Turner,0,N/A
27Cx0t2,test,Cam Woods,1,745.16
a8piwAT,test,Cam Woods,0,N/A
WMxUEWzbZ5,test,Cece Turner,0,N/A
bfB880kiYQ,test,Cam Woods,1,758.888
SqQWvl0,test,Bryan Murphy,1,334.72
1MtFqEiBYD,test,Cece Turner,0,N/A
60qWewauF1,test,Cece Turner,1,617.52
Sm842U5,test,Cam Woods,0,N/A
Xy0dBg5,test,Bryan Murphy,1,463.25
99G19W6,test,Cece Turner,0,N/A
j66DhF9,test,Cece Turner,0,N/A
0R7YZvtBy0,test,Cece Turner,1,471.504
mTuP0HX,test,Cece Turner,1,800.37
GlhVgm1,test,Cam Woods,0,N/A
T7G280bI8p,test,Cam Woods,0,N/A
KEqGY72,test,Bryan Murphy,1,346.168
3AFzlQI,test,Cece Turner,0,N/A
Fc5Bi9R,test,Cam Woods,1,155.28
b65NvSQ,test,Cece Turner,1,177.52
YQvR1iwjdR,test,Cam Woods,1,141.33
hr8Uic4,test,Cece Turner,1,630.536
wyilbm4,test,Bryan Murphy,1,745.056
gFBojA6,test,Cam Woods,1,417.408
CA42JmI,test,Cam Woods,0,N/A
2pjv9A6,test,Cam Woods,0,N/A
S6762m1,test,Bryan Murphy,0,N/A
c1ywGjF,test,Cece Turner,1,65.42
FdezbT7,test,Cam Woods,0,N/A
wb67D37,test,Cam Woods,1,213.424
Rg3cpp7,test,Cece Turner,0,N/A
iI1poholoZ,test,Bryan Murphy,1,871.544
z22gteA,test,Bryan Murphy,0,N/A
d4WsZmxVCE,test,Cece Turner,1,648.992
7vOFtb2,test,Cam Woods,0,N/A
p3bUi1cpZq,test,Cece Turner,0,N/A
0izrN7iI8b,test,Cam Woods,1,73.24
2nunI34,test,Bryan Murphy,1,572.688
PGGfn41,test,Bryan Murphy,0,N/A
7aaHIW6,test,Cece Turner,0,N/A
I585LDU,test,Cece Turner,0,N/A
L3c0403,test,Bryan Murphy,1,116.496
wMlV439,test,Cece Turner,1,583.552
J1RFnXF,test,Cece Turner,0,N/A
flgkuX1,test,Cam Woods,0,N/A
T2hO2t3,test,Cece Turner,1,14.328
3T0tIY0,test,Cam Woods,0,N/A
G0rc5Ai0bV,test,Cam Woods,1,534.69
44HPZOohC8,test,Cece Turner,0,N/A
TcG8Cf4,test,Cece Turner,0,N/A
82I8b3N,test,Cam Woods,0,N/A
kMV5av5,test,Cece Turner,0,N/A
fqXf5D6,test,Cece Turner,1,282.864
hKilx9A,test,Cam Woods,0,N/A
T20ezvcAd1,test,Bryan Murphy,0,N/A
VPpFg0x1Q0,test,Cam Woods,1,899.984
2DOi3eoyAi,test,Cam Woods,1,341.544
Yerj6Hu6v3,test,Bryan Murphy,1,582.304
6Jx10ojrF4,test,Bryan Murphy,1,1142.02
CAamu7Q,test,Bryan Murphy,0,N/A
lnJZF7n57r,test,Cece Turner,0,N/A
1yu27M3,test,Bryan Murphy,1,570.11
d53xVnL,test,Cam Woods,1,835.096
8HX7gU2,test,Cece Turner,0,N/A
8aDJ26Q,test,Bryan Murphy,1,12.424
oHRf4bjO76,test,Cece Turner,0,N/A
O8Yw0d0,test,Bryan Murphy,0,N/A
xy1tdsg9w5,test,Cam Woods,0,N/A
i70bjMahKs,test,Bryan Murphy,1,846.616
LYof7z1,test,Cece Turner,1,331.504
5Gyq34H,test,Bryan Murphy,0,N/A
J70smbU,test,Cam Woods,1,71.472
061EV8I,test,Bryan Murphy,0,N/A
OFYckx7,test,Bryan Murphy,0,N/A
vGH1ip6,test,Cam Woods,0,N/A
Bx12hyY,test,Bryan Murphy,0,N/A
0TjEF84,test,Bryan Murphy,1,1025.25
mH2E77A,test,Bryan Murphy,0,N/A
10F65M8,test,Cece Turner,0,N/A
9Cj4sVH,test,Cam Woods,0,N/A
XF34rzp3Vk,test,Cam Woods,0,N/A
IOk6LjP,test,Cam Woods,0,N/A
z3ul46S,test,Bryan Murphy,1,233.2
6m578z4,test,Bryan Murphy,0,N/A
f47X61zmQM,test,Cam Woods,0,N/A
YO46tTiouy,test,Bryan Murphy,0,N/A
05SCKVnlT7,test,Bryan Murphy,1,180.55
Rn6fjUO,test,Bryan Murphy,1,721.208
znZfHhA,test,Cece Turner,0,N/A
11I72bxF15,test,Bryan Murphy,0,N/A
E3CR2tZ,test,Cam Woods,0,N/A
vI3O9zmvOV,test,Bryan Murphy,0,N/A
0YpqWs1,test,Cece Turner,0,N/A
MCLgF24,test,Bryan Murphy,0,N/A
u878qg3,test,Bryan Murphy,0,N/A
2kjROOT,test,Bryan Murphy,0,N/A
M88Cq7pNcb,test,Cece Turner,0,N/A
6f8m3YkIc0,test,Cam Woods,1,726.112
k99GWFi63v,test,Bryan Murphy,0,N/A
14gLxpH,test,Cece Turner,0,N/A
x1RvCC3,test,Cam Woods,0,N/A
LTwj04I,test,Cece Turner,1,182.616
4il1vAF,test,Bryan Murphy,0,N/A
xCXliD9,test,Cece Turner,0,N/A
9w8Fv19,test,Cam Woods,1,393.24
trVd1o7,test,Bryan Murphy,1,381.25
HpBZOeN,test,Cam Woods,0,N/A
w81vtV8,test,Cece Turner,0,N/A
p8hF6DN,test,Cece Turner,0,N/A
83FWCEC,test,Bryan Murphy,0,N/A
Zcj34N4,test,Cam Woods,0,N/A
5J9058uash,test,Cam Woods,1,137.152
22T29ryfx1,test,Bryan Murphy,1,77.664
k6ub7H5,test,Cece Turner,1,97.76
8pPh4ciU71,test,Cece Turner,1,299.8
sek3A8xz18,test,Bryan Murphy,0,N/A
C2QgHAz98C,test,Bryan Murphy,0,N/A
ZxDkn9K,test,Bryan Murphy,0,N/A
j8N879nos1,test,Bryan Murphy,1,298.456
H2ts35Z,test,Cece Turner,0,N/A
ARHBt4S,test,Cam Woods,0,N/A
18R4NXlCBu,test,Cece Turner,0,N/A
LgrO9QyguM,test,Cece Turner,0,N/A
23M9NyG,test,Cam Woods,0,N/A
MXNBD42,test,Cam Woods,0,N/A
a6QcV54,test,Cam Woods,1,226.856
s2n7JB2,test,Cece Turner,0,N/A
G1veWtT,test,Cece Turner,0,N/A
MIhmo9D,test,Bryan Murphy,0,N/A
tXqd9y9,test,Cam Woods,1,104.84
aSU36lj07H,test,Cece Turner,1,939.4
01VuAYJ,test,Bryan Murphy,1,562.54
1598PBx41s,test,Cece Turner,0,N/A
Y5SA54C,test,Cam Woods,0,N/A
bsFcMeY,test,Bryan Murphy,1,736.016
7s9UD2dJ0z,test,Bryan Murphy,1,113.288
5Ncnc73,test,Bryan Murphy,0,N/A
4635Xk5,test,Bryan Murphy,1,111.4
hWcN3MD,test,Cam Woods,1,414.552
MHnNO29,test,Cam Woods,0,N/A
z0dKCFO,test,Bryan Murphy,0,N/A
hLzIuzZ,test,Cece Turner,0,N/A
5IpXQQgDPP,test,Bryan Murphy,0,N/A
N4bNEO4,test,Bryan Murphy,1,897.16
wA91R6g44I,test,Cece Turner,0,N/A
6144FfF,test,Cam Woods,1,820.39
trYUPI8,test,Bryan Murphy,0,N/A
KTYPKUxBJT,test,Cam Woods,1,147.28
U2847G5,test,Bryan Murphy,0,N/A
0OnX0qxfDO,test,Bryan Murphy,1,185.624
8J02lAf8pv,test,Cece Turner,0,N/A
LdDXvAX,test,Cam Woods,1,604.12
k0d0m5U,test,Cam Woods,0,N/A
5tPtoL1,test,Cece Turner,0,N/A
x5ZQF0Q,test,Cam Woods,0,N/A
G73XRaB,test,Bryan Murphy,1,724.896
M22667C,test,Cece Turner,0,N/A
Go20C6N,test,Cece Turner,1,767.752
106BZeaHp0,test,Cece Turner,0,N/A
Pc2lk15,test,Cece Turner,0,N/A
02qXd3wen3,test,Cece Turner,1,196.72
bsJfqqg22y,test,Cam Woods,0,N/A
l0vLy9iIJi,test,Cam Woods,1,640.896
Ip7fHE6,test,Cece Turner,0,N/A
6vl2Em1,test,Cece Turner,0,N/A
rPX07BcuTP,test,Cece Turner,1,547.09
T3RZ6j1,test,Bryan Murphy,1,488.912
b6tbjTW,test,Bryan Murphy,1,33.872
6UO3u1O,test,Bryan Murphy,1,810.672
G4n0dz4,test,Cece Turner,0,N/A
khG2c3N,test,Cece Turner,1,364.616
X0L25oh3o0,test,Cam Woods,1,0.85
61F7Er0,test,Bryan Murphy,1,324.11
zZwXKQilgq,test,Cece Turner,1,783.96
YQ25A4O,test,Cece Turner,0,N/A
1Fy2a84,test,Bryan Murphy,1,77.216
PZ1Xq6h5HC,test,Cam Woods,1,1.912
YdX55TQ,test,Cam Woods,1,296.968
z04ZC6U,test,Cece Turner,1,381.968
61UA6H2,test,Cece Turner,0,N/A
b7WwObv7zW,test,Bryan Murphy,1,532.024
89yCgU6,test,Cece Turner,0,N/A
jGp5aCV,test,Cece Turner,0,N/A
iW28F68,test,Cam Woods,0,N/A
h6uN0wQ,test,Cece Turner,1,763.776
4yx8X53,test,Bryan Murphy,1,1080.34
8k4F5CsWA7,test,Cece Turner,0,N/A
Q32bkzA,test,Cece Turner,0,N/A
Gn0F9Cv795,test,Bryan Murphy,1,677.32
tK5894W,test,Bryan Murphy,1,584.824
Q26g73pm4C,test,Cece Turner,1,503.272
EVbIZHg4e0,test,Cam Woods,0,N/A
piVTNMrN9A,test,Bryan Murphy,0,N/A
V71cixoSzF,test,Cam Woods,1,543.448
FmzPqT0,test,Cam Woods,0,N/A
9OKTKJqXsc,test,Cece Turner,0,N/A
YQ5Dz61,test,Cece Turner,0,N/A
he1Ma0K,test,Cece Turner,0,N/A
RL7K41X,test,Cam Woods,0,N/A
4ZNtAXu2u1,test,Cece Turner,0,N/A
5i7whHB,test,Cece Turner,0,N/A
yA7R3Xj5nD,test,Bryan Murphy,1,496.776
nFhUiPB,test,Cam Woods,0,N/A
HqGh72T,test,Bryan Murphy,1,41.944
a97eIcM,test,Cece Turner,0,N/A
GppQ6YV,test,Cam Woods,1,481.992
7mz6wnzl2o,test,Cam Woods,1,564.288
2V6Br79,test,Cece Turner,1,565.848
zR7l5z8,test,Cam Woods,1,918.64
rxYIjifgNu,test,Bryan Murphy,0,N/A
R0903dxLt0,test,Cece Turner,1,172.888
THou9s1,test,Cece Turner,1,489.368
zBSy43J,test,Bryan Murphy,1,73.056
WvNj9NF,test,Cam Woods,0,N/A
HS6Klc2,test,Cece Turner,1,625.088
f3fvxEaOya,test,Cece Turner,1,332.248
gf0f92F,test,Bryan Murphy,0,N/A
MXvGA6I,test,Bryan Murphy,0,N/A
OTF1KGoJV8,test,Cam Woods,1,688.144
91V345E,test,Cece Turner,1,112.22
uq5JbYU,test,Cece Turner,0,N/A
m6fC4VL,test,Cam Woods,0,N/A
SgO4L0e524,test,Cece Turner,0,N/A
b07jP0L,test,Bryan Murphy,0,N/A
x75spAA,test,Bryan Murphy,1,48.8
qnFoBh3,test,Bryan Murphy,1,829.79
zrsgt21,test,Cam Woods,1,270.19
ws3bP6ce0l,test,Cece Turner,1,474.512
q1zq9ER,test,Cece Turner,1,840.312
jfNFX7R,test,Cam Woods,0,N/A
2LbACNB,test,Bryan Murphy,1,827.432
526euN4,test,Cece Turner,0,N/A
03dv8WxY52,test,Cece Turner,0,N/A
sEiQ0dG,test,Cam Woods,0,N/A
mDu58P4,test,Cam Woods,0,N/A
5aAnjurWxG,test,Cece Turner,1,835.888
n4pm56bJCn,test,Cam Woods,1,855.11
3HkWnhln7J,test,Bryan Murphy,1,766.712
RyVyh7U,test,Cam Woods,0,N/A
CzvyWUC,test,Cam Woods,1,656.512
hwq3FL8,test,Cam Woods,1,826.752
juCCGH8,test,Bryan Murphy,0,N/A
2SL30wN,test,Cam Woods,1,655.272
6sva14b3so,test,Bryan Murphy,0,N/A
X5fp5vZ,test,Bryan Murphy,1,886.072
5m92RdA,test,Cam Woods,0,N/A
f7jxPSL,test,Bryan Murphy,1,908.816
6qWjuvA,test,Cam Woods,1,149.912
941Pu7L,test,Cece Turner,0,N/A
Aknh2IG,test,Cam Woods,0,N/A
6267L74,test,Bryan Murphy,0,N/A
719C1x5,test,Bryan Murphy,1,566.536
vK0IZ8P,test,Bryan Murphy,0,N/A
UnizXL3,test,Bryan Murphy,1,778.464
93Dj16U,test,Cece Turner,0,N/A
QDJI727,test,Cam Woods,1,914.55
zdTAceowU3,test,Bryan Murphy,1,303.2
7D58pn8,test,Bryan Murphy,1,793.96
1wpYh48,test,Bryan Murphy,0,N/A
52LKM10,test,Cam Woods,0,N/A
15B0sbR,test,Cam Woods,1,599.752
cV9809xZ78,test,Bryan Murphy,0,N/A
4lIV6xy087,test,Cece Turner,0,N/A
uxXnawhILH,test,Cam Woods,0,N/A
s95T8Cb53K,test,Bryan Murphy,1,245.72
yuIH7KY,test,Cece Turner,0,N/A
vD843r0,test,Cece Turner,0,N/A
8uU1U40,test,Cam Woods,1,628.056
t7nDu8tsP0,test,Bryan Murphy,1,74.088
a1ICyBE,test,Bryan Murphy,0,N/A
4861471,test,Bryan Murphy,1,860.104
dB5SNz3,test,Bryan Murphy,0,N/A
0UGh2s9,test,Cam Woods,1,834.968
88a9LSU,test,Cece Turner,0,N/A
JaYd7E1,test,Cece Turner,1,599.888
wM1Srv1,test,Bryan Murphy,0,N/A
VI334CaAxF,test,Bryan Murphy,1,518.696
o8990eD,test,Cece Turner,0,N/A
04fK5cS,test,Cece Turner,0,N/A
W829OizFu0,test,Cam Woods,0,N/A
HzCF222,test,Bryan Murphy,1,913.952
dRl4W3va61,test,Cam Woods,0,N/A
37B47wq17O,test,Bryan Murphy,1,386.04
KPJsGuA,test,Bryan Murphy,1,89.58
Ag674aqiT4,test,Cam Woods,1,466.3
yOEzx18,test,Bryan Murphy,0,N/A
id90BW2,test,Bryan Murphy,0,N/A
Stiotmuu85,test,Cam Woods,1,600.44
zH4U5xvz0u,test,Cam Woods,0,N/A
rFm7vkdS07,test,Cece Turner,0,N/A
B9lbBn6,test,Cece Turner,0,N/A
cTDOhCV,test,Cece Turner,0,N/A
g4Gi8EnKPN,test,Cece Turner,1,459.232
qH0EX72,test,Bryan Murphy,1,579.808
y9U7hrr5Y3,test,Cam Woods,0,N/A
2Z0wI82,test,Bryan Murphy,0,N/A
Fj7lCT1,test,Cam Woods,0,N/A
kD5LcY0,test,Cam Woods,0,N/A
5h1AXykwf0,test,Bryan Murphy,0,N/A
OarWA3H,test,Cam Woods,1,813.48
4TMyi99,test,Cam Woods,1,772.984
2k8WjPJ,test,Cam Woods,1,487.224
bdcc3qo9cY,test,Cam Woods,1,523.584
mp6tTqG,test,Cam Woods,1,706.49
suU5kjR,test,Cam Woods,1,43.91
8mla2XP,test,Cam Woods,1,377.72
O4CY14v8bg,test,Cam Woods,1,1084
8Nh5424,test,Cece Turner,1,905.8
nZzZ99qZbh,test,Cece Turner,1,793.688
qM78nQA,test,Bryan Murphy,1,668.24
outf423,test,Cece Turner,0,N/A
aZ304M9,test,Bryan Murphy,0,N/A
Ip7VXJaTK1,test,Cam Woods,1,5.47
